order_id,client,sum,date,return_id,reason,delivery_id,status
7f9aefcd-0d91-4b6e-8de0-647fa0987e50,164,18,2023-06-22,b6b3a82f-6505-4b3b-8c6a-035b6a277454,Долгая доставка,9c9590cc-c2a8-4ffd-b5c9-3c8a23f41ca7,В процессе
e332271b-14fe-4041-901e-5a09e78e9a1a,69,45,2023-10-20,,,6be79df0-d418-453a-8fa3-33e6ee4f3627,Выполнена
8e02f848-93aa-47ff-9119-fa6f621892f2,319,89,2023-09-13,,,fa2ba84a-d2a9-4095-a502-5f32527fd286,Выполнена
4180c080-408e-4165-8b0b-e880f1962cff,230,46,2023-03-09,,,40093c0d-222e-46b8-9160-b76e0a0e210d,Выполнена
5dd73682-8adb-4c0b-9ab2-1a6fc1f33c00,129,71,2023-01-22,,,bb2892c1-fa95-4900-9d2d-d360bae1853a,Выполнена
3f095f91-5d70-407a-8900-41335213a074,308,37,2023-12-14,,,41d18a0f-7452-47c6-9dd1-224e15e80dd2,В процессе
44dbb407-f90b-42bd-91a3-ca502bb0bcda,50,29,2023-04-19,,,e3208510-2aa8-4eea-a4dc-0e2c705d2ec2,Выполнена
ca969abd-490c-4fd3-bb93-72f97de47b3d,32,51,2023-05-02,,,62ed3555-bd60-43b8-8fd6-41f8df1721d9,Запланирована
1a10ae3c-a56c-475d-a330-3c2dd7064e82,205,39,2023-10-17,,,661d1859-069c-406d-a120-6c18f9d90ac6,Выполнена
5f5dc456-dcd6-4f1d-a2fa-6dbbc97a0a00,142,48,2023-04-25,,,fa934e61-8ef0-4247-b84d-9ecbe19e7e58,Запланирована
5e7932fc-a0e4-422e-98e9-29e8f8bcbfcf,303,18,2023-07-11,,,7488dcaa-e37b-4160-a049-a4394d6cea0b,Выполнена
e46dcab2-a9a6-4c06-9ed0-fbb788d69e87,236,41,2023-02-26,,,470394d3-5bf0-4e2a-9279-c521c1b06594,Выполнена
eaf51477-38ae-4895-9643-37a1781b4e24,245,57,2023-08-05,,,da9b5975-a0e7-4552-9499-0e64ff2da5a6,Запланирована
0d37e3d0-b55f-4751-ba34-5de87a1834d1,128,83,2023-11-11,,,6e05ba5a-6de2-4ee9-8811-97f62d2e6571,Запланирована
a9875b88-d810-494a-9231-df61074ab8e4,494,61,2023-11-04,,,1dc6f2b3-e43d-458a-aa54-56ca696cbb54,В процессе
a81932f0-6c0b-4c46-b98a-f895924d71b5,370,84,2023-11-04,,,a062d324-5dc9-47bb-9fe3-8c2a647d5907,Запланирована
51bbc8b3-d337-4ccf-8114-157eb8747608,146,89,2023-04-04,,,cf93d2cc-066d-48c2-b005-cd108e192da8,В процессе
e96602b3-7b21-4d86-89e1-633c468f7be3,386,67,2023-05-31,,,f2258b99-2c46-4539-9959-47983e249012,Выполнена
7eba655e-f6f8-4476-a14a-15a1a457bca7,151,65,2023-10-10,,,0d44679a-96e6-4127-b07f-d30fbc34be5c,Выполнена
42843d8e-7905-49f4-8525-889fce1e8f79,479,26,2023-10-07,,,a8ca7b0e-5dac-47a0-bd67-b40e97966604,Выполнена
cf97dfcf-d905-4e00-b0d3-5cd842776f1f,471,18,2023-07-07,,,fbe9a8da-31ee-48f0-b15e-64bd5b8b1264,В процессе
f7ff1274-9d12-4397-a4b1-5e794a02152f,199,93,2023-09-29,c500e6e5-5ff4-4f45-ac14-5fccceeec7c2,Долгая доставка,776178d7-d8a0-45eb-920d-2bc8fde41e7f,Запланирована
852c82b2-ad3f-4d68-b1b5-676df6ecea24,239,73,2023-05-02,,,ef74fca8-68a4-4d65-b54b-e280daa6dfca,Запланирована
e91c9b73-e80e-494e-9e62-15dd991b263b,116,51,2023-12-24,,,7e2a234d-9eca-4b91-bd3d-0d08370ec5f7,Запланирована
aedbe96d-d60e-4edd-912a-3dfe18aa5144,332,15,2023-04-07,,,ba992c33-b620-45f5-929f-a33c88b11a16,Выполнена
b515486b-e031-40e9-a5ab-a12476142fd9,479,6,2023-01-25,,,959ff12d-d6af-4584-9f59-ce91ada162ae,Запланирована
bd040392-43d1-46d6-b6b6-87d14515abd1,406,24,2023-12-26,,,6ee29f81-be56-4bf4-805b-6e5b93bc1b8e,Выполнена
79927bf8-e8c5-4277-9095-87d275de1185,215,28,2023-06-24,,,07abaeba-fedf-4eb1-9719-8bffd9c2c764,В процессе
e5224e61-554e-4991-96af-85864b7e3863,169,43,2023-10-23,,,ab98693f-a183-4999-bd95-95055b40bef2,В процессе
1b74495b-6b3f-46c5-994d-8026d2a58182,495,29,2023-10-29,,,15f00b21-2b11-48ca-89fa-1e48edd35d7b,Выполнена
a7d02ae0-9040-432f-a685-e2f1255fb352,298,76,2023-01-03,,,d7940f81-835e-4ef3-a988-1c573a643354,Выполнена
bca22a44-d59b-4208-b11f-f153509fded9,35,27,2023-11-09,26255df2-ee32-4d94-822c-dd41700600e4,Нашли дешевле,3721f8c8-48b4-4d71-a4c7-ff15c5169cbc,В процессе
a821c637-18c8-4624-833b-977be15f39c9,447,18,2023-03-01,,,25a8698f-d96d-4ee5-8da9-0a761f25ee41,В процессе
8e8bfad0-012a-4d5a-aeeb-2e9c0e40bdf6,407,85,2023-08-20,,,f34bf02d-9605-4f80-bb55-9d9673fddbbe,Выполнена
083590b8-67c2-40db-bee4-b5e73e59d830,468,74,2023-02-10,,,299c72f9-6d0f-4858-88d5-f29e69f55030,Выполнена
9e40bb0b-6d7f-4fee-afb2-ccb09f04e0bb,131,65,2023-05-10,,,6daf74dc-2ffc-49af-8e51-2a980591005a,Запланирована
072b202b-1336-45a4-88f7-0a04d332b718,440,84,2023-02-02,,,c79a367e-c7bf-41aa-8cc4-41eb84d52ad0,В процессе
a7415188-b933-4c10-a525-365d1c63812b,163,31,2023-05-26,b6a235fe-db47-46c4-86ec-4c39f1faeeec,Брак,99f7bd4e-7895-4658-b0bf-30939accd926,В процессе
890bf2be-08e7-4593-a227-d10d4e9e4bd4,440,87,2023-12-16,,,5df1ad57-0990-4f6a-9819-bac0aadc74a4,Запланирована
0bcc4694-855b-44a9-97cb-13447b5f7b9b,416,68,2023-07-04,,,d9b3a5e8-4ead-412d-9c72-0e97e31d7fc5,В процессе
e2809805-76b5-42c3-bea6-4db240b31fc5,253,66,2023-05-29,,,efbe649c-e0ef-4e46-aac5-e065becf9b4a,Запланирована
eb7f7c3c-09b5-4f19-849e-a54611eb81bb,225,40,2023-03-27,,,1aebb5a7-7ce8-461a-a53f-66fd4e4eec7b,В процессе
97a67713-fd94-4bae-a06c-97c58938b041,410,57,2023-01-01,,,b37130f2-c90a-4075-bde8-e0ff7611ac92,Запланирована
564eaa91-7b25-4fd8-9471-bdeebb29f1e5,83,24,2023-11-27,,,a570cdfe-605c-407c-ae13-5771a34f6dc5,В процессе
b27237db-4d35-425d-acdc-a6d67e2941b8,136,27,2023-04-24,,,cf2c81f7-0437-4f77-9f46-78fd3657054e,В процессе
7ae1e038-0dc3-46a4-8d25-23c9cd05fda6,121,81,2023-10-31,,,627292a8-a0b7-4eac-9698-b9e9cf87f2f5,В процессе
3665b55d-08d3-4240-be80-a58a023c195c,2,30,2023-07-31,,,14c54769-9433-488b-82c3-d2521cc15b3b,В процессе
b9c0bd85-5912-4231-884b-45281d93e646,91,64,2023-03-27,,,c5e6178b-e165-4ece-bf2c-b7ac09f62ff1,Запланирована
317eec1e-3c1e-43a1-bb52-bfd8387f08aa,469,77,2023-01-24,,,7399651c-cbfb-44dc-b7a5-7ab0376c8904,Выполнена
3c007429-9e78-4e8a-8c90-25471dcb3b6c,474,72,2023-10-23,,,4d889a17-e450-42a6-8024-647c4cfa0642,В процессе
04bbec95-bbbf-47ba-8903-4d0b4477318f,443,22,2023-03-31,,,048461d2-806f-4b64-819f-31c2442f9cf7,Выполнена
705be2fd-6305-48fe-8acc-966bdd8b6ed4,125,100,2023-07-27,,,02cb3422-c13f-4b77-a9d3-85332a068ff2,Запланирована
346dfb34-2d49-4be7-afd5-eeb7bb2dcc72,116,52,2023-11-06,,,09afce2f-e236-487d-a1ef-c427d5ed1067,Выполнена
cd94107c-ca7c-4690-b959-f77ec9303489,342,63,2023-06-01,,,e67ccbcc-fd9a-4d1c-bec7-78344e68d19c,В процессе
2c0a448f-175b-4407-b52a-ba017f4de3f1,271,19,2023-02-17,,,c302468a-6328-40b1-8acd-57883d70197f,Выполнена
2cc96607-b142-4e4d-b422-e68bc18a8d9b,484,90,2023-03-20,,,6f1cdc0d-4f1d-4d2b-bf5c-71c887dbc001,В процессе
5f0cfe82-e2bd-4b03-9f39-defc6e75bdac,432,34,2023-06-16,,,f900265a-8306-4bb7-9f9e-363dba403b97,В процессе
b95b1fb2-92a5-4608-af44-c5aad8f54638,432,5,2023-06-15,,,723fe8b0-0544-4896-8e86-3fa868b381fd,Запланирована
81933b96-3b2e-43c9-94ac-fc084181e80e,480,65,2023-09-14,,,311604a8-9bda-48a5-b758-85b2b1a97a1e,Выполнена
72f201ed-76cf-432c-82db-832d7a0f5e5f,240,94,2023-07-08,,,3edd19c5-20e0-4355-9c27-0d668ab8c188,В процессе
c0ef76e5-2a1c-4111-ad79-ac8d4d6ca00b,69,33,2023-01-02,,,ff2ad1ff-7985-40a0-8456-1d9898b3b69c,В процессе
7edb4fc1-4d7c-4f95-a9f0-40295c3795bf,119,75,2023-07-19,,,182ca996-d7bb-4447-8b56-f1cdf56c9013,В процессе
ad8bcbc9-f38e-49a9-9cf0-82ab505485f0,150,52,2023-01-11,,,7b5d218c-3853-4c8c-bd11-70298c1fdc26,Запланирована
acc0e4f8-d2a0-45c5-bdf7-f42b991e7ab9,357,68,2023-12-24,,,3b3b95a9-a2b2-4cf4-bf3c-1c8fc462294b,Выполнена
7d6e9e17-bde6-4a78-aae1-6d7ea54a6f4c,474,19,2023-02-01,,,dcdaec0a-df11-4588-b01d-7e8ade3ba4b3,Выполнена
9daf5d13-1bce-492a-8fe1-28c62cefc126,93,76,2023-02-06,,,858fafe0-8fb3-4f33-97c8-34525ab06d13,В процессе
19a5632c-abfb-4165-92bc-00b662baddb8,334,28,2023-08-11,,,175a8fcd-44e5-46cb-90ec-1962ac33f624,Запланирована
9e725b82-02a6-4c3d-b468-b31ebe9536de,47,54,2023-07-01,264ade88-1d13-4e6d-b2ab-fd8f69213e02,Долгая доставка,5a2ff972-cdd1-42fc-b3d6-b4e2f574ef52,Выполнена
172a5e19-9cf5-4c67-98ef-99d381ce7518,168,97,2023-05-11,,,601fcc21-4978-43d8-881d-fb8f80ffcc09,В процессе
adfc82c4-ef89-4cb1-9e86-37a05986bf2a,366,89,2023-09-24,,,5570b42d-7941-42cf-8b5f-13068ec920fd,Выполнена
c7b524c2-0abe-470e-8390-d9089e463344,473,95,2023-04-24,,,3cc41f3b-b6a5-409d-8296-16f0d5c486a8,Выполнена
9fc53164-aa10-4fb2-9b23-4929665f96c4,384,22,2023-11-21,,,f352307c-2caf-44d2-885f-aa998ed47eb1,Запланирована
b119c937-5bee-4fcf-bd82-9603b6413baf,362,35,2023-10-02,,,8b9c23aa-1fe5-424d-81ae-8ce01d79d066,Выполнена
579c551e-0c1d-4ab2-a922-f3d2583f6da5,345,68,2023-03-22,,,35baaf13-efa4-4ba3-951f-9855f2e2dfa5,Выполнена
437b8686-0d97-4563-99ef-24a507446c24,248,15,2023-03-29,,,80473e37-7d75-428d-8615-5dc5b30b019c,Выполнена
f90b48d6-2ecd-4c36-a41c-26e5046f9c3f,134,16,2023-11-17,,,e809377d-0085-4804-b11a-437395e530f5,Запланирована
d58424ec-bcf7-4d15-aac0-e504c3d2e227,212,82,2023-10-19,,,29554224-f008-4eab-b339-83ee2c4bb822,Запланирована
28c0f7c2-faa3-4e33-8dd4-41b12add55e9,133,84,2023-01-30,,,edf5f578-4d0b-40d5-9de3-21dfe3b5652f,Выполнена
9e590514-d70b-4a36-abe5-ada66b827373,262,25,2023-01-03,,,3f46cfc4-13f1-412c-90c1-f6b663558f0d,Запланирована
4c3210c7-0928-42e1-97ce-de369460c2e0,47,100,2023-04-16,,,6c15c9f3-18d1-4625-b22b-a8ca54342b6b,В процессе
7497aa8f-77f3-4711-85bc-0b60c5ea3165,147,78,2023-02-11,,,9890719d-cfc3-493e-8830-937fc9a11a8c,Выполнена
250486d9-2013-4c05-8d0d-8a3a62252ad3,464,75,2023-12-21,,,112c2746-5311-4824-adb9-d937e1675518,В процессе
c16e8909-2ab1-41d0-a5d0-d8331d7641f6,316,80,2023-07-21,,,515b8114-2b1a-4b2a-a309-b14e26807027,Выполнена
1ee5ac7d-001f-4f72-883f-056e148b71a3,424,46,2023-07-16,,,04089211-06ff-4331-9e54-d4d733db9f1f,Выполнена
2b206354-fff0-4af3-abd6-45a922935cfa,93,85,2023-11-10,,,0645b9fa-7387-4248-a1ac-4a1197d4465d,Запланирована
def2c54f-ee6b-4c95-93a3-67385ef3bdb9,341,81,2023-05-24,,,860bd1af-3ba2-4233-a147-53d00dcdf858,В процессе
052f9125-ca8d-42d7-973b-2bff5e37666b,31,81,2023-03-03,,,7b245e60-4596-4139-8570-89918b6837da,Запланирована
78aaa614-605a-4528-a94b-5505d70e77e8,75,19,2023-02-26,,,0eba4ada-0f4d-4258-89a5-c8f64b882a20,Выполнена
b5684a0d-dd33-489b-b8dc-ba9094265342,267,10,2023-12-16,,,7412d837-2b36-4d45-8331-3f857997feaa,Выполнена
6f364ebc-5f88-4823-85e4-9d4b423139f3,167,75,2023-11-17,,,cebbc2cd-7537-4e0d-bcdc-3072db6a036d,Запланирована
2ace57ae-0ce8-44ab-ba35-156eb9990546,276,26,2023-07-01,,,9900fe28-4bc0-45e1-9bc0-e4781ba55ac2,Запланирована
67cb2d22-dc8c-42f0-ba17-9e680a3d7c9e,123,87,2023-04-24,,,d9df4314-f0f1-467c-9bf3-e19e179de9dc,В процессе
f9932839-0287-4942-825a-5df7b959ae2a,217,67,2023-12-11,,,9c118456-9d57-4c2a-938a-936d43f52005,Запланирована
ddf9dd10-418c-4b3a-a851-3afd832458f4,103,67,2023-12-25,,,33fb72f8-f8c5-4799-a198-bc076ed96f61,Запланирована
978404bd-f44f-4088-8a87-97d04c501d8d,392,6,2023-03-15,,,6e8ca241-4e1a-43c7-ac16-ac26ca8cae98,Запланирована
ebe9d0c3-5a7f-46f5-b357-4e12f7d88311,195,34,2023-11-25,,,05093e07-dc9c-4adc-9478-16263d72b200,Выполнена
4aa0774c-4439-4007-8726-ec00688cd4ca,436,5,2023-12-15,,,5b59c8eb-e4d9-40d7-874b-c14f8e82efb9,Выполнена
360e1dc3-c153-4d62-bfc5-99b928548a53,298,94,2023-01-03,,,8c939371-cfba-4c1d-87e0-1c929e865a92,В процессе
82b60cc5-2078-4fcf-b6bf-85798f22145c,301,69,2023-04-17,,,9ee9d890-2bd2-4c74-be81-43501713b308,В процессе
4009e062-f54a-4651-9719-2340206f06b4,470,64,2023-09-04,,,63639d6c-00a4-48ee-a3eb-5a84283e2cc4,В процессе
fc3c956b-0cc3-418e-b1b2-1fb551162e4e,444,47,2023-11-04,,,055e8abe-ca14-4481-a454-dc679af2debf,Запланирована
50943249-348d-4e07-a7a0-e87e349d113a,109,73,2023-04-03,,,fb5d53b3-0264-43c2-a1c0-49f7c6fdd161,В процессе
149dbd39-cdd4-48e9-a3bd-10d997a9764f,276,35,2023-10-24,,,ce8f74a2-6a56-4e4d-a00e-94d9333ea75d,Запланирована
0cbf6ef2-b821-4779-825d-55b9883ea02b,411,93,2023-01-13,,,ee015a4b-10a3-48ab-90b5-8ec15e05cbb2,Выполнена
4fff692a-9364-424e-a5f6-1b8ceec57ab4,402,14,2023-06-05,,,3852d2f6-44fe-4b09-ade9-47a33791e7c2,В процессе
97fbd185-8fa2-4730-a688-db3412b67aeb,468,64,2023-09-23,,,0e44c164-1f98-435c-9de2-2041dc67372b,Запланирована
94238108-52d2-4c9e-a543-15260d93034d,369,46,2023-08-25,28ea77e2-4682-41ce-bd32-50827c8655ed,Иная причина,fd210eeb-7059-441c-b33d-fda12906a8f5,В процессе
d8eb60bf-3336-44c0-81a3-27091c40cf75,267,34,2023-11-30,,,d803f675-2a77-4310-9148-df7aea0c3e1a,Выполнена
bc7acf1e-9b71-4249-979b-7e075f78eba7,450,7,2023-12-18,,,a5b24ede-8421-4a1f-8214-0ce51e92803a,Запланирована
3f48d550-7beb-4909-9902-3ec31e945cd2,64,50,2023-07-11,d616eeee-19bd-48d9-98b0-e156d73ce07f,Иная причина,ec33aea2-c5e0-434e-b80f-efa0efdd89e1,Запланирована
9d0a317c-1dba-45d6-8088-2817dcb6b03b,1,59,2023-05-23,,,c9bc6bde-405d-4e07-9de1-ea7266903e7d,Запланирована
c163ca82-c39b-42da-a7b4-1c3ab7c8705a,327,51,2023-08-30,,,0895187b-07ce-43a8-a391-a9742cd276a4,Выполнена
423b5bf8-6477-4aae-9853-81f6510e0514,165,58,2023-10-11,,,d2ce5be3-b5db-480a-8914-6fc30031b41e,В процессе
b213e65e-26f2-4711-8a29-6cb7221595c1,56,27,2023-10-23,,,7d71fde5-1545-4901-8516-aaf8da7ea7e0,Выполнена
52593e21-cd04-4f2c-9854-135a66ff915a,201,7,2023-05-23,,,e85abbc2-51a2-4468-adf7-3e4f398b5af5,В процессе
87429b6f-3f42-4af1-8267-8bb6d1b10183,57,27,2023-04-12,,,e0403956-b8a5-466f-af3e-ad40af46d35c,Выполнена
d90ae4ce-2572-4fa0-8859-68c0f2b00510,398,9,2023-10-17,,,15d0893a-6b01-4ac1-bdd4-fbfd35afbc7d,В процессе
c9e3db57-f0e9-4286-bd3c-6ef3956a893f,146,70,2023-01-23,,,b9dc7e0b-85d7-453f-a1cd-6f745f6ad066,Запланирована
7ab89e5c-e115-4bdb-a08f-32657475e2a8,13,68,2023-07-08,,,0360ac03-dda2-464c-a23e-8e8d786af6f6,Запланирована
ca39c7b9-c614-49cc-a370-3ba7fe5fb056,313,34,2023-05-05,,,d12e64b4-534c-4917-a719-f7c0d653247e,Выполнена
dfe3100d-3bd5-4543-b562-11bd1823934b,489,88,2023-01-27,,,a61cf393-b4e3-45ea-a9f9-b3a9ae7e489c,Выполнена
67694849-b6eb-4944-8d27-9b7dcc3f1b46,137,36,2023-05-05,,,3f8ae05a-cd4e-47d7-8e15-de88c1984d2f,Запланирована
cb79468e-972f-4ef7-830e-a1bf40ce1819,277,20,2023-10-10,,,d7e5e5f7-c345-40f0-9382-51ef8bb51195,Запланирована
472d9de9-5774-457f-8b00-85adda333da1,313,94,2023-02-02,,,c37d0a9a-eea5-44c8-b9ae-d5e1c1524f41,Запланирована
8c4190e9-8d42-4a93-ba48-75957738c761,404,15,2023-09-26,,,52c40eea-2619-425a-be98-4151af7c4513,Выполнена
4c0d3bca-8d86-49f9-81a1-8a512b98d0f8,420,41,2023-06-19,,,0878f141-3521-4d93-897d-f56e0b7dde73,Выполнена
bddf64b9-cc3b-45cd-ab16-23a0f2a8acd4,448,22,2023-06-10,,,5b475233-df89-48cc-9f09-67eb48e769fb,В процессе
de66bfa6-eb93-47be-9428-626272d78e72,65,58,2023-07-23,,,924ebaad-eff4-4b8f-9f9d-b01eeef4e1f8,В процессе
7ba85944-c1a2-4612-a4b9-e82a7f99461e,309,5,2023-08-04,,,68a30545-f730-4849-9299-b2afb27006f1,Запланирована
051667b0-81c2-4c11-b0b6-08b167af0df7,161,47,2023-11-11,,,b97361a3-73b1-4d25-8a74-85439935c4d9,В процессе
cac29df6-50ef-493e-a7e2-028702b1c555,201,90,2023-07-01,,,64f1540a-4b67-41fb-818e-81c5a0d1ff51,В процессе
64f8fdf1-71a2-4eb0-84d4-c90030a584ab,119,7,2023-10-30,,,912fccbe-f0a2-4ef5-b581-76dbcf4d2197,Запланирована
6b4790eb-f54e-45e5-a733-6e0f336ebd97,88,41,2023-05-14,,,4fca457a-8f29-4160-9928-bd54288d2cf7,Запланирована
5f6691f2-4838-48db-b064-1d1667eefca4,10,77,2023-11-02,,,be65668a-4888-415e-ab4b-7b53566a0f05,Запланирована
76931963-1cbb-44a5-a44c-c913e8c1cd69,139,29,2023-11-08,,,3449b8a4-4e65-4454-a58d-faead5d761fd,Запланирована
0d0bca97-6c90-46fb-90d7-912cc83d1590,252,18,2023-01-20,b86f2f00-0295-43e7-96d3-8d7b2c43d077,Брак,3537a370-54e9-420c-a1b1-de59321385c4,Выполнена
1f12b51b-d462-4437-b2f7-f29e45e6a10d,38,81,2023-04-12,,,ad258fb1-fd14-4bbe-807d-f6b843f6b76b,Запланирована
29fcc177-5322-4ffc-9295-6adf60dfb834,199,53,2023-09-21,,,1d1f70a9-418b-4918-8541-9d300273e016,Запланирована
b226a9fa-4bbd-4005-886a-11d904f05c16,482,47,2023-06-08,,,062e0b2d-d893-48fd-9332-5075316f65d0,Запланирована
ec696d4d-8746-464d-98c4-b67f87cf42c1,353,33,2023-01-18,,,5b48f014-536a-467f-96f5-9811bec2ec52,В процессе
725e7af7-bed5-401d-aae0-acf6dedf8871,236,84,2023-03-23,,,305eb76e-83c7-4f96-ae13-8e01ae3413e6,Запланирована
3f7db70c-db23-44cf-b7c3-567118231004,312,93,2023-03-26,,,735a563f-bbee-40df-b398-54e3cdc3fcca,Выполнена
f4b3bbbe-3811-41e6-ad1d-c50349b5d331,213,73,2023-02-19,,,e063eda5-acca-46ee-8cab-aea713b86aec,В процессе
ce3d8a20-0b49-4bd2-b22e-2529383242de,83,32,2023-07-16,,,7fa108fc-8660-448e-aba0-ddcf2f6312c0,Выполнена
79f54e55-1d38-41e5-b9ad-5d772789d1c4,217,84,2023-01-01,,,32b60563-e9fa-4809-8d3d-8fea6493296e,Выполнена
cb8d695f-5488-4e5a-bfc9-4238c48a88fc,12,65,2023-03-21,,,165829f3-e134-41cb-87e6-3940418d6fd5,Запланирована
92a7b7f1-7f67-45b4-8f24-fc3a812b37ec,331,100,2023-12-24,,,f2cb20c4-6f0c-4304-9572-f904206394f1,В процессе
73962488-a3d8-4318-83d0-e0a5ef004ae3,348,35,2023-11-17,,,c9f65e74-b590-4164-af0b-0c7832149e32,Запланирована
5fd1ce73-74ac-46bc-b682-cf72e46b2206,188,74,2023-11-30,,,c16df59f-7740-4c6c-a7e8-ae5d50c485c0,В процессе
a140a3b1-9c3d-48f9-b986-ab1ee4b343c7,341,42,2023-03-10,,,44c1b968-a1e7-42dd-9385-c82634428242,Выполнена
a4ad20cb-b652-478b-93bb-c8ccdb73064f,433,21,2023-11-14,,,140797fa-a421-4518-82ff-ef2c099ab877,В процессе
7e31b22b-72df-4b3e-b216-1e71126b2603,94,15,2023-06-12,,,7e5bd4c3-dad5-4fc7-9bd7-ab1e07e454b8,В процессе
79b79607-d2ac-416b-bd5f-8eb156a5a823,136,46,2023-10-20,,,dd14574a-42ac-4632-9925-d77b99d14214,В процессе
cf211801-4b72-4091-bf5f-3e4b03be3167,460,30,2023-03-13,,,2253406d-53ef-4c85-a296-e9dd20129707,Запланирована
c3decc1b-fae1-48d0-8a36-9c5ae3597543,170,50,2023-05-19,,,c40f283b-d0fe-4837-ae4c-2e1031f40682,В процессе
d6550311-7d15-4abb-97bc-0de0c8a64509,136,79,2023-04-22,,,82672363-5480-4e54-a22d-af38d531922c,Выполнена
3baeb7dd-3b3a-4e29-b339-4b012ac4a699,411,85,2023-09-18,67218cad-e70f-43fc-a4d6-6abc54db3963,Нашли дешевле,92700d4f-513c-4e66-ba26-9f5498bcb285,Запланирована
6bb55694-0edb-4029-a01e-88aef0eee11f,367,19,2023-10-07,,,96ea12ad-caf7-4307-a967-9e971b5b4895,Выполнена
4bd27e7a-4f8a-4e74-a95f-ea6f395ea1a4,13,20,2023-06-18,,,735a5f53-06d6-4fb7-bd76-ce2a0d67169b,В процессе
1e077817-6c27-4b46-b88c-6f0e87484db5,150,81,2023-08-21,,,07276a1c-cb79-4962-a8a6-6949b141b43b,Выполнена
d6613814-4f13-4a21-a9ea-ef2eedd51d74,385,12,2023-12-25,,,0cc28322-c128-4ed9-82a7-6b7f3e12bdcc,В процессе
874e9028-79cb-431a-a3a9-df27d677490f,169,96,2023-02-17,,,d4320d8b-2bc5-4316-8226-ba369ba99f65,Выполнена
4ac0589b-e45c-4ddd-8ad8-bb36581abcce,320,48,2023-06-25,,,becd3c39-550a-483e-a72c-cfdd0cc07e82,Выполнена
a6a40369-fee5-4392-aa72-ca9fa2c75a25,476,22,2023-04-13,,,cdc9f5f1-3775-4e09-993e-0ffc1b6adaf4,Запланирована
9cc6338e-8222-4b11-a136-845f98f054d5,120,36,2023-03-12,,,c75730cd-d6a0-418a-b8f2-c301cd6d5759,Запланирована
378bdd62-aff5-444f-84fa-3e1b588dd49e,77,67,2023-04-11,,,78708256-65a0-43d9-97df-abacf4c041fd,Выполнена
3ec12ea1-970a-4188-b153-a45596d04fe5,423,21,2023-02-06,,,f4f0daf3-0efe-43a6-95ff-435377794d86,Выполнена
7639c8c4-71c9-48bb-9867-b639b911147d,81,22,2023-11-10,,,c3d459ad-ebb1-4362-b2db-a1d32fe01702,В процессе
3b43305b-8949-4270-8105-db266ba92922,90,18,2023-03-20,,,7c7432f5-067c-4fb5-ad79-54598a8e922b,Запланирована
f0f853ea-919d-46a8-82a1-22dce35d8e0b,478,21,2023-12-25,,,37a67407-2ecb-43c7-8c33-a3c755c60b6b,Запланирована
08e2537b-de4d-49e0-82c7-18e68182d474,192,40,2023-06-05,,,327d5f56-165e-4097-ab5b-6472d72c26a9,Запланирована
81927259-de78-4529-87be-f53705ab4475,79,34,2023-04-04,,,c59724e9-b184-42fa-9131-3ebaf843d013,Запланирована
0dc785eb-7fdb-4185-98ad-0f6bfe90ce6a,325,11,2023-06-23,,,39d19f4c-5c0c-4a7f-87b4-e3522eaca1ff,В процессе
5624b8b7-41a8-4ec9-8ab5-bf1b7a2b9bd8,12,28,2023-06-07,,,2f81f6a6-c6e1-4cc8-a9e8-845810fa103f,Запланирована
d913c509-798c-4be7-8373-1bdec4739c58,272,40,2023-01-02,,,87e243f5-9055-402d-b8ae-2d89f49377aa,Запланирована
77655a94-efbf-4171-9d9a-6cff46a08f87,496,37,2023-06-24,,,8f055fad-6174-48ec-9113-5ff0f6542ab3,Запланирована
16104754-1e92-43bc-9894-174c9af3de4a,4,37,2023-07-25,,,52a75dcb-f4ec-4853-aa65-fc307286ab1a,В процессе
8107f50a-2c18-428b-bd95-5d973090b054,57,47,2023-07-14,,,6c12c2ac-b4e7-4223-a2c2-7f706c0feadb,В процессе
e6f5c692-8611-41dc-90f4-d93e3c54a568,172,66,2023-08-19,,,186b7c6e-75eb-4a29-82a5-423361bb73f9,В процессе
74f7f2d3-e126-4ff9-9561-f01df4719a0a,496,39,2023-09-21,,,d9c62b63-eeb3-4433-9eb8-04a4fd2c4089,В процессе
02dd39f6-ffe0-4521-b301-b56f2bcc6918,316,58,2023-01-08,,,ab37fa87-bdd2-41b6-9f38-47abb8593522,Запланирована
5ba34919-670e-4b6b-86a8-eab8312e0624,422,95,2023-04-03,,,4cd43966-8bbc-463f-b705-7c152349ef61,В процессе
72137853-4b39-4c06-acee-f66cb27668ce,248,79,2023-01-30,,,6026989f-c353-4716-af22-cfea1c4081ed,Запланирована
c71d2187-d174-4247-9a06-6d9dc12e84f1,403,9,2023-01-06,,,ffe420c0-1d0d-4d9b-af74-5f754ce2f2f5,В процессе
9e41ae18-723a-4bac-96cf-58c3123c2ae7,169,93,2023-01-26,,,7ae6918b-e4bf-4ef2-b5fb-79fab6f9cea8,Запланирована
56c490ce-51cd-4281-873a-104239762b75,439,14,2023-12-13,,,1b304b0a-7236-41b2-a7f4-4f7cd559eabb,Выполнена
07698919-7238-4cde-ab3c-bdd4b7dc28b5,31,83,2023-06-18,,,2b98f144-fccd-484b-bffd-5ed6733bf7fb,В процессе
